unique_id;timestamp;advertisement;device_os;software_ver;game_id;location;ad_start_count;ad_view_count;ad_click_count;ad_install_count;dat1;count1;count2;internet_type;device`;install_label
5c409574899a4a0417e936ca;2019-01-17T14:47:16.036+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2791412;US;21;2;0;1;2019-01-17T14:44:00.211+00:00;2;2;cellular;samsung SM-N960U;0
5c3aceabf29bb62d4d7c8a63;2019-01-13T05:37:47.053+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2581684;US;4;3;2;1;2019-01-13T05:08:19.625+00:00;3;4;cellular;LGE LM-Q710(FGN);0
5c45ecc396ebbc13e6573e81;2019-01-21T16:01:07.520+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2864416;US;13;11;1;0;2019-01-21T15:11:39.218+00:00;13;13;cellular;samsung SM-G950U;0
5c3c04354de11cd071f911b8;2019-01-14T03:38:29.963+00:00;5afc25a3e9d7d501c8039533;android;7.0;2778542;US;1;0;0;0;;1;1;cellular;HTC HTC 10 evo;0
5c3b9fa85a31d2a3ee58957e;2019-01-13T20:29:28.785+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1785503;US;4;2;0;0;2019-01-13T20:25:28.992+00:00;4;4;wifi;samsung SM-G960U;0
5c3bfb492bd845ccb70e2d46;2019-01-14T03:00:25.272+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1346607;US;7;6;0;0;2018-12-24T15:43:55.236+00:00;1;1;wifi;samsung SM-G950U;0
5c3806ded26285750a19fe3c;2019-01-11T03:00:46.690+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1261350;US;23;22;1;0;2019-01-11T03:00:02.905+00:00;3;8;cellular;LGE LM-G710;0
5c3861681f9f38046a80381e;2019-01-11T09:27:04.211+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2765989;US;69;37;1;1;2019-01-11T09:22:52.840+00:00;32;36;wifi;samsung SM-S327VL;0
5c4502aa948d01bcbb900a70;2019-01-20T23:22:18.878+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1664609;US;3;2;0;0;2019-01-19T20:17:15.489+00:00;1;2;cellular;samsung SM-G965U;0
5c358030f1ed5f7f2f4d2072;2019-01-09T05:01:36.963+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1782779;US;60;56;4;4;2019-01-09T05:00:55.322+00:00;10;25;cellular;samsung SM-G930T;0
5c3558704e615e70e6e4a273;2019-01-09T02:12:00.331+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;18259;US;17;12;1;0;2019-01-09T00:01:34.673+00:00;5;8;cellular;samsung SM-N960U;0
5c368a028ce535442e1dd890;2019-01-09T23:55:46.698+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1540877;US;5;4;0;0;2019-01-09T23:53:21.238+00:00;3;4;cellular;LGE LM-V405;0
5c390ba60e9ed745d60e901f;2019-01-11T21:33:26.742+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958785;US;1;0;0;0;;1;1;wifi;samsung SM-G960U;0
5c428f53d9dc7e5a7b1654c3;2019-01-19T02:45:39.513+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1389487;US;100;97;2;2;2019-01-18T20:27:48.907+00:00;4;16;wifi;samsung SM-N960U;0
5c3fba6a6883985e7d7eea99;2019-01-16T23:12:42.311+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;106007;US;4;2;0;0;2019-01-09T23:50:04.807+00:00;1;3;wifi;samsung SM-G960U;0
5c3fe5634dca3370861531b0;2019-01-17T02:16:03.053+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1109774;US;14;13;0;0;2019-01-17T02:14:56.363+00:00;8;14;cellular;samsung SAMSUNG-SM-G891A;0
5c3a72059467f00346a062dc;2019-01-12T23:02:29.495+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1747047;US;259;257;0;0;2019-01-12T21:20:02.784+00:00;10;80;cellular;samsung SM-G965U;0
5c45070e694567bd9fc2ecc8;2019-01-20T23:41:02.956+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2953825;US;20;14;1;0;2019-01-20T20:12:04.112+00:00;7;7;cellular;LeMobile LEX727;0
5c42acbf14e2f66abc9eb5cf;2019-01-19T04:51:11.101+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2866445;US;3;2;0;0;2019-01-15T05:15:14.140+00:00;1;3;cellular;LGE LM-Q710(FGN);0
5c34f39b62d524421cd7bf38;2019-01-08T19:01:47.324+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2886116;US;41;37;3;0;2019-01-08T17:04:40.840+00:00;16;39;wifi;samsung SAMSUNG-SM-G891A;0
5c43c75827a41608d3501f08;2019-01-20T00:56:56.239+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2765989;US;3;2;0;0;2019-01-20T00:47:02.798+00:00;3;3;wifi;OnePlus ONEPLUS A5010;0
5c3e9b9e173a4dfe2257199f;2019-01-16T02:49:02.876+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1541793;US;159;139;2;0;2019-01-16T02:45:20.855+00:00;36;69;wifi;samsung SM-G960U;0
5c4352ca2a0b09c8ebd4ee1d;2019-01-19T16:39:38.983+00:00;5afc25a3e9d7d501c8039533;android;9;1664609;US;20;19;0;0;2019-01-18T23:20:29.704+00:00;2;20;wifi;OnePlus ONEPLUS A6013;0
5c41406a210fa35b982e2ff0;2019-01-18T02:56:42.953+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2924613;US;28;22;0;0;2019-01-17T19:10:20.263+00:00;6;14;cellular;samsung SM-N950U;0
5c4367f738b6bed9d78171f1;2019-01-19T18:09:59.650+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2970193;US;1;0;0;0;;1;1;cellular;samsung SM-N950U;0
5c35398ec03442629d63a673;2019-01-09T00:00:14.902+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1541841;US;22;18;0;0;2019-01-08T23:55:35.634+00:00;3;22;cellular;samsung SM-G955U;0
5c42d72654abcf7f7112a6db;2019-01-19T07:52:06.879+00:00;5afc25a3e9d7d501c8039533;android;9;2951613;US;62;23;0;0;2019-01-19T07:12:27.138+00:00;3;58;wifi;Google Pixel 2 XL;0
5c3f7497c679593e340ad7fd;2019-01-16T18:14:47.052+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;83646;US;5;4;0;0;2019-01-16T18:09:01.656+00:00;5;5;cellular;samsung SM-G960U;0
5c420efde9e2331c23e2dd9f;2019-01-18T17:38:05.883+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1153807;US;1;0;0;0;;1;1;cellular;samsung SM-G965U;0
5c43b8376e0c09ffeaaf864f;2019-01-19T23:52:23.092+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1300959;US;26;20;0;0;2019-01-19T23:49:14.152+00:00;3;6;cellular;samsung SM-G955U;0
5c422e90199b572ff4d07ed6;2019-01-18T19:52:48.591+00:00;5afc25a3e9d7d501c8039533;android;9;2997005;US;13;12;1;0;2019-01-16T16:36:41.694+00:00;1;13;cellular;OnePlus ONEPLUS A6013;0
5c3f7d31872f6d427e1754ec;2019-01-16T18:51:29.125+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;96503;US;1;0;0;0;;1;1;cellular;samsung SM-G950U1;0
5c3fb5676f1f255c0a0372b2;2019-01-16T22:51:19.462+00:00;5afc25a3e9d7d501c8039533;android;9;2777554;US;13;9;1;1;2019-01-15T02:13:54.103+00:00;1;10;cellular;Google Pixel 2;0
5c44efe5bea853b3d3ef81ab;2019-01-20T22:02:13.135+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1616931;US;3;2;0;1;2019-01-18T20:16:30.948+00:00;1;2;wifi;samsung SM-N960U;0
5c3c1f3061e394dbd47943c5;2019-01-14T05:33:36.321+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1476101;US;3;2;0;0;2018-12-27T06:37:44.633+00:00;1;1;wifi;HTC HTC6545LVW;0
5c408075e5630a2097f4ba55;2019-01-17T13:17:41.080+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2853008;US;4;3;1;0;2019-01-17T13:06:28.151+00:00;4;4;cellular;samsung SM-G955U1;0
5c3d4f68aabb605f2894db15;2019-01-15T03:11:36.659+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2652470;US;62;6;2;0;2019-01-15T03:10:54.184+00:00;6;59;wifi;samsung SM-N960U1;0
5c38bd16a35aa51ca318f3b3;2019-01-11T15:58:14.137+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1702046;US;155;121;3;2;2019-01-11T15:55:25.845+00:00;14;114;wifi;samsung SM-G960U;0
5c41229e6e59614c024bd4aa;2019-01-18T00:49:34.427+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1671068;US;22;4;1;0;2019-01-18T00:49:26.923+00:00;9;9;cellular;samsung SM-G955U;0
5c3a39164b2482e402d41bf6;2019-01-12T18:59:34.621+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1426101;US;3;1;0;1;2019-01-12T18:54:50.834+00:00;3;3;cellular;samsung SM-N960U;0
5c3a6cc8f7522900959099da;2019-01-12T22:40:08.198+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2767917;US;24;19;1;1;2019-01-12T22:32:26.560+00:00;11;12;cellular;samsung SM-G950U;0
5c3cd3c12d42bd237c6460e6;2019-01-14T18:24:01.654+00:00;5afc25a3e9d7d501c8039533;android;7.0;15943;US;5;4;0;0;2019-01-14T18:21:41.883+00:00;4;5;cellular;AlcatelOneTouch 5049Z;0
5c433101d05eb0b2a7b12417;2019-01-19T14:15:29.936+00:00;5afc25a3e9d7d501c8039533;android;7.0;2977758;US;4;2;0;0;2019-01-19T05:01:11.152+00:00;3;4;cellular;samsung SM-G955U;0
5c3a4992be4effece9aa83c1;2019-01-12T20:09:54.781+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1782266;US;43;42;0;0;2019-01-12T20:09:17.434+00:00;3;5;cellular;samsung SM-G955U;0
5c34f02a16379c403f8583a1;2019-01-08T18:47:06.002+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2831662;US;31;15;0;0;2019-01-08T18:43:47.937+00:00;8;13;cellular;samsung SM-N960U;0
5c354ff0b892d86c5868ee2c;2019-01-09T01:35:44.088+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2672185;US;47;43;3;0;2019-01-09T01:32:25.417+00:00;26;46;wifi;samsung SM-G950U;0
5c34f77a340c964251007989;2019-01-08T19:18:18.541+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2766549;US;51;49;0;1;2019-01-08T19:16:21.010+00:00;2;30;none;samsung SM-G960U;0
5c3ed1becb52f916da9b7e88;2019-01-16T06:39:58.782+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958785;US;5;4;0;0;2019-01-16T06:35:42.363+00:00;5;5;cellular;samsung SM-G892U;0
5c3eb978414a100cd572d0fd;2019-01-16T04:56:24.417+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2796885;US;92;85;1;0;2019-01-16T04:54:42.645+00:00;16;42;wifi;samsung SM-G965U;0
5c42f24c4299458dea02801a;2019-01-19T09:47:56.148+00:00;5afc25a3e9d7d501c8039533;android;9;2714778;US;14;9;0;0;2019-01-19T09:47:19.068+00:00;2;2;wifi;Google Pixel 2 XL;0
5c42cb52046a64788a36fb44;2019-01-19T07:01:38.630+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2791412;US;233;137;8;1;2019-01-19T06:03:59.676+00:00;37;118;wifi;samsung SM-G960U;0
5c3e2cee790e10cd9845a93d;2019-01-15T18:56:46.458+00:00;5afc25a3e9d7d501c8039533;android;9;1066005;US;4;3;0;0;2019-01-15T18:51:08.413+00:00;4;4;cellular;Google Pixel 2 XL;1
5c3696e69e309c477ea32a97;2019-01-10T00:50:46.494+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1936595;US;7;6;0;0;2019-01-08T22:05:24.060+00:00;1;6;cellular;samsung SM-G965U;0
5c444f2075f7424fda03eca6;2019-01-20T10:36:16.074+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1782266;US;42;40;1;0;2019-01-20T10:24:18.277+00:00;4;8;cellular;LGE LG-H932;0
5c3820237c67da81ab893a46;2019-01-11T04:48:35.734+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1178487;US;23;22;0;0;2019-01-11T04:47:50.051+00:00;6;23;wifi;samsung SM-N960U;0
5c3d04ed80872a3ea6526d73;2019-01-14T21:53:49.068+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2918434;US;10;8;1;1;2019-01-14T21:52:04.276+00:00;8;9;cellular;samsung SM-G950U;0
5c38eb21960b9c347217cabe;2019-01-11T19:14:41.585+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1728461;US;6;5;0;0;2019-01-11T19:13:28.578+00:00;6;6;wifi;samsung SM-N950U;0
5c458ac0b93bfbfbf7d6abce;2019-01-21T09:02:56.181+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;1487229;US;1;0;0;0;;1;1;wifi;samsung SAMSUNG-SM-G925A;0
5c3d403f5dc7c3599711a73e;2019-01-15T02:06:55.494+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2950248;US;24;20;0;1;2019-01-15T02:04:53.615+00:00;6;21;wifi;LGE LG-H932;0
5c4521ed65183fcd3585f7db;2019-01-21T01:35:40.993+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2783794;US;182;166;7;0;2019-01-21T01:30:47.994+00:00;40;91;wifi;samsung SM-G960U;0
5c436d9667c909d9d7efd60f;2019-01-19T18:33:57.861+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2938437;US;69;67;2;0;2019-01-19T18:10:12.174+00:00;9;16;wifi;samsung SM-G960U;0
5c4600d79ea34e1f08d9e314;2019-01-21T17:26:47.303+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1171994;US;19;17;0;0;2019-01-21T17:25:25.421+00:00;11;19;cellular;samsung SM-G930V;0
5c395f8b8599e76c23e76aea;2019-01-12T03:31:23.486+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2866445;US;32;31;0;1;2019-01-12T03:28:17.903+00:00;32;32;cellular;samsung SM-N960U;0
5c38d9dd1e8af62bbf6dda93;2019-01-11T18:01:01.715+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1326225;US;11;10;0;0;2019-01-08T01:42:56.071+00:00;1;5;cellular;motorola Moto Z (2);0
5c4113a510a87844e2c3a46d;2019-01-17T23:45:41.851+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;121074;US;36;35;0;0;2019-01-17T21:57:28.473+00:00;3;18;wifi;samsung SAMSUNG-SM-G930A;0
5c401463a0958684c9c65070;2019-01-17T05:36:35.428+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2950248;US;12;10;0;0;2019-01-15T04:05:19.962+00:00;1;8;cellular;samsung SM-N950U;0
5c3fbcea791cc961624b6525;2019-01-16T23:23:22.146+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1406447;US;50;49;1;0;2019-01-16T17:13:08.287+00:00;9;39;cellular;samsung SM-G950U;0
5c42bf698db43e736bba38cc;2019-01-19T06:10:49.641+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1373394;US;35;31;0;4;2019-01-19T05:43:14.787+00:00;32;32;wifi;samsung SM-G950U;0
5c33efd7a6e7623b7c8d4812;2019-01-08T00:33:27.981+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2829861;US;7;6;0;0;2019-01-08T00:32:51.226+00:00;2;5;cellular;samsung SM-G930P;0
5c39647cb4dd236e6a5fba22;2019-01-12T03:52:28.315+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2777554;US;110;65;2;4;2019-01-12T03:45:46.169+00:00;7;80;cellular;samsung SM-N950U;0
5c3e59e8be5d2ee0be5b56fe;2019-01-15T22:08:40.480+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958747;US;24;16;0;0;2019-01-15T11:55:26.288+00:00;8;24;cellular;samsung SM-G955U;0
5c3de9afc66d24a3f55dddaf;2019-01-15T14:09:51.605+00:00;5afc25a3e9d7d501c8039533;android;7.0;2996908;US;26;25;0;0;2019-01-15T04:29:44.809+00:00;26;26;cellular;samsung SAMSUNG-SM-G930A;0
5c36bba40c436c5981c94ac1;2019-01-10T03:27:32.756+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2755717;US;16;12;0;0;2019-01-10T03:21:21.907+00:00;3;8;cellular;LGE LM-G710VM;0
5c3bf55ed80254ca3b1f1828;2019-01-14T02:35:10.722+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1541841;US;5;3;0;0;2019-01-10T05:46:33.122+00:00;1;4;cellular;samsung SM-G960U;0
5c3a59c15ac865f84cc29b7f;2019-01-12T21:18:57.778+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1656679;US;37;32;0;0;2019-01-06T05:39:51.201+00:00;1;2;wifi;motorola moto z3;0
5c35155ca33bc452e1dfbbcd;2019-01-08T21:25:48.295+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1453988;US;27;26;0;0;2019-01-08T21:12:36.122+00:00;7;23;wifi;samsung SM-J327R6;0
5c39aa587d9ce48e819034cf;2019-01-12T08:50:32.380+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2783794;US;15;14;0;0;2019-01-12T08:48:01.893+00:00;15;15;wifi;samsung SM-G950U;0
5c4220776272b129b8719c86;2019-01-18T18:52:39.566+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2938437;US;12;7;0;0;2019-01-18T13:36:16.428+00:00;7;12;wifi;samsung SM-G960U;0
5c38289dab585881411104f8;2019-01-11T05:24:45.926+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2746235;US;21;18;1;0;2019-01-11T05:22:45.092+00:00;4;21;cellular;samsung SM-N950U;0
5c38c02d523a5f1eb522c3cf;2019-01-11T16:11:25.807+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1580043;US;6;3;1;0;2019-01-11T16:07:30.535+00:00;3;3;cellular;LGE LM-Q710.FG;0
5c4517c5c459fcc5a3274bcd;2019-01-21T00:52:21.495+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1373394;US;11;10;0;1;2019-01-21T00:43:26.184+00:00;6;11;cellular;samsung SM-G960U;0
5c44a94345c70289f7358c6b;2019-01-20T17:00:51.229+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1373394;US;25;24;0;1;2019-01-20T16:58:28.437+00:00;22;25;wifi;samsung SM-J727R4;0
5c464e98fb6d2d4956918c25;2019-01-21T22:58:32.447+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2796593;US;131;129;4;0;2019-01-21T22:57:47.711+00:00;8;29;wifi;samsung SM-G930V;0
5c3e27c31f5a4dca7aee42e4;2019-01-15T18:34:43.495+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2777554;US;41;36;0;0;2019-01-15T03:33:44.973+00:00;5;29;cellular;samsung SM-G960U;0
5c4204244e2aef17be104271;2019-01-18T16:51:48.905+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2955478;US;1;0;0;0;;1;1;wifi;samsung SM-G960U;0
5c3d21544bd9824a739ad871;2019-01-14T23:55:00.684+00:00;5afc25a3e9d7d501c8039533;android;9;2918434;US;85;80;1;1;2019-01-14T23:22:35.457+00:00;6;53;wifi;Google Pixel 2;0
5c378766fbd76f3d8eb81b01;2019-01-10T17:56:54.129+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958737;US;9;8;0;0;2019-01-09T12:48:13.549+00:00;1;9;wifi;samsung SM-G960U;0
5c36bc02a4ae72594c282568;2019-01-10T03:29:06.292+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958780;US;5;1;2;2;2019-01-08T06:20:14.561+00:00;1;5;cellular;samsung SM-G950U;0
5c3ad33a6908d32fc939703e;2019-01-13T05:57:14.112+00:00;5afc25a3e9d7d501c8039533;android;7.0;2865756;US;140;137;10;0;2019-01-13T05:52:04.872+00:00;23;72;wifi;samsung SM-G935V;0
5c3fad01c5056d58b3e733ee;2019-01-16T22:15:29.650+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2950248;US;6;5;0;0;2019-01-16T22:14:12.021+00:00;6;6;cellular;samsung SM-G930P;0
5c3c0d3f0fc938d56929b8e1;2019-01-14T04:17:03.673+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1373394;US;4;3;0;0;2019-01-14T04:15:30.381+00:00;4;4;wifi;LGE VS995;0
5c3d12af39131145c6e41832;2019-01-14T22:52:31.022+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1513534;US;3;2;0;0;2019-01-06T19:20:58.669+00:00;1;1;cellular;samsung SM-G965U;0
5c3708037259dd046a3998c0;2019-01-10T08:53:23.134+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2778542;US;9;8;0;0;2018-12-29T11:22:14.470+00:00;1;1;cellular;LGE LM-Q710(FGN);0
5c464c1e0f601948e4e5d1b4;2019-01-21T22:47:58.160+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2791412;US;355;146;2;0;2019-01-21T22:45:41.145+00:00;2;10;cellular;samsung SM-G965U;0
5c463cc3a2d0ee418b79387d;2019-01-21T21:42:27.610+00:00;5afc25a3e9d7d501c8039533;android;7.0;1748208;US;46;45;0;0;2019-01-18T02:49:26.674+00:00;1;16;cellular;samsung SM-G920T;0
5c390dbb978818485251be3c;2019-01-11T21:42:19.072+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1663217;US;14;4;0;0;2019-01-09T22:37:58.767+00:00;1;3;cellular;samsung SM-G955U;1
5c436428145988d362778ae9;2019-01-19T17:53:44.236+00:00;5afc25a3e9d7d501c8039533;android;7.1.1;1519163;US;234;44;11;0;2019-01-19T17:44:14.508+00:00;22;90;wifi;ZTE Z557BL;0
5c38801f4014200c13d9a2d1;2019-01-11T11:38:07.492+00:00;5afc25a3e9d7d501c8039533;android;7.0;1448869;US;91;90;0;1;2019-01-11T11:37:22.364+00:00;14;42;cellular;asus ASUS_P00J;0
5c33ffec3c13fa421c603934;2019-01-08T01:42:04.874+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1771910;US;91;84;1;1;2019-01-08T01:41:07.288+00:00;14;42;cellular;motorola moto e5 play;0
5c362d55705c61187fcaf1ce;2019-01-09T17:20:21.598+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1451896;US;5;2;0;0;2019-01-09T17:19:32.414+00:00;5;5;cellular;samsung SM-N960U;0
5c3523c354301d5b5e86929a;2019-01-08T22:27:15.661+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1564633;US;26;22;0;1;2019-01-08T22:22:16.426+00:00;23;26;cellular;samsung SM-G935U;0
5c3659e854d94c2e07ba84ae;2019-01-09T20:30:32.855+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2830211;US;5;4;0;0;2019-01-09T20:21:26.357+00:00;5;5;cellular;samsung SM-J727T;0
5c44c2409b1adf9ab1f1f7f5;2019-01-20T18:47:28.391+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1209309;US;15;11;1;0;2019-01-20T18:37:09.186+00:00;15;15;wifi;samsung SM-G950U1;0
5c3f85ee98094b451b0888d0;2019-01-16T19:28:46.873+00:00;5afc25a3e9d7d501c8039533;android;7.0;2739902;US;19;16;0;0;2019-01-16T16:35:14.459+00:00;3;7;cellular;BLU Vivo 8;0
5c3d01d281c0323addbdad95;2019-01-14T21:40:34.475+00:00;5afc25a3e9d7d501c8039533;android;9;2958744;US;3;1;0;0;2019-01-14T21:38:00.118+00:00;3;3;cellular;Google Pixel;0
5c3d4d421083995c0a08375c;2019-01-15T03:02:26.166+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1752206;US;24;23;1;0;2019-01-15T02:59:05.727+00:00;18;19;wifi;samsung SM-G965U1;0
5c42174540826121091a6ccb;2019-01-18T18:13:25.523+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2938437;US;11;6;0;0;2019-01-17T18:04:11.351+00:00;1;11;wifi;samsung SM-G960U;0
5c4390f950f144ecc4d28533;2019-01-19T21:04:57.484+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958744;US;4;0;0;0;2019-01-19T21:02:29.749+00:00;3;3;cellular;samsung SM-G935V;0
5c390163f5d1a9403faecf37;2019-01-11T20:49:39.560+00:00;5afc25a3e9d7d501c8039533;android;7.1.2;1246232;US;97;95;0;3;2019-01-11T20:45:22.277+00:00;13;53;cellular;KYOCERA E6810;0
5c44ca8765941a9b5505c26d;2019-01-20T19:22:47.173+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1481623;US;1;0;0;0;;1;1;cellular;samsung SM-G965U;0
5c3f6af211ab4c37867e226c;2019-01-16T17:33:38.863+00:00;5afc25a3e9d7d501c8039533;android;9;2593177;US;97;86;0;0;2019-01-16T17:31:33.875+00:00;12;91;wifi;Google Pixel 2 XL;0
5c3b3d1995ef7d6671dc09f5;2019-01-13T13:28:57.938+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1381268;US;73;72;24;0;2019-01-13T13:26:03.273+00:00;73;73;cellular;samsung SM-G960U;0
5c3e181635dd23bee6d4cd82;2019-01-15T17:27:50.762+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2894797;US;11;8;0;0;2019-01-15T17:03:39.238+00:00;5;7;cellular;samsung SM-N960U;0
5c357ce53146247f64eef57c;2019-01-09T04:47:33.687+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2796885;US;4;3;0;0;2019-01-09T04:39:53.708+00:00;4;4;cellular;LGE VS996;0
5c44e14ddf9d77ac89e7b939;2019-01-20T20:59:57.546+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1261350;US;1;0;0;0;;1;1;wifi;samsung SM-G965U;0
5c36c99f9a6c8c5ddabf58ec;2019-01-10T04:27:11.682+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;94553;US;54;53;0;0;2019-01-10T04:21:10.955+00:00;7;18;wifi;LGE LG-LS993;0
5c36b5146553fc541f55912a;2019-01-10T02:59:32.417+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2866445;US;75;71;3;0;2019-01-10T02:50:38.376+00:00;3;14;wifi;samsung SM-G965U;0
5c439ccc10fb9ff41d6c6288;2019-01-19T21:55:24.398+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2734685;US;2;1;0;0;2019-01-07T07:24:05.340+00:00;1;1;cellular;samsung SM-G965U;0
5c37473449fb491ad1017e73;2019-01-10T13:23:00.853+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2778542;US;69;67;0;1;2019-01-10T00:22:49.042+00:00;6;53;cellular;samsung SM-S727VL;0
5c35aa25aab92d8e176c8e71;2019-01-09T08:00:37.110+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2970895;US;93;88;0;0;2019-01-09T08:00:04.145+00:00;17;59;wifi;LGE LG-G710;0
5c36a0578086884bd74dc769;2019-01-10T01:31:03.260+00:00;5afc25a3e9d7d501c8039533;android;7.0;1634750;US;81;62;2;0;2019-01-10T00:13:48.683+00:00;2;13;cellular;asus ASUS_P00J;0
5c35f1a11bd361ac1c14a57a;2019-01-09T13:05:36.973+00:00;5afc25a3e9d7d501c8039533;android;7.0;1664609;US;208;204;16;0;2019-01-09T04:58:18.244+00:00;7;34;cellular;samsung SM-G930V;0
5c3bab9d392e55ab2d3446ee;2019-01-13T21:20:29.147+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2646021;US;19;18;0;0;2019-01-13T21:13:17.033+00:00;19;19;wifi;samsung SM-G950U;0
